Leaflet Link,Unuseable,Date,Constituency,Party,Leader Picture included,Leader mentioned,Party Logo,"Leaflet Style (Leaflet, Letter, Magazine, Newsletter, Newspaper, CV or Survey)",Opposition leader pictured,Opposition leader mentioned,"squeeze message",Does it include a graph?
https://electionleaflets.org/leaflets/9844,,"Thursday 16th April, 2015",Sheffield Hallam,Labour,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9845,,"Thursday 16th April, 2015",Beverley and Holderness,Yorkshire Putting people first,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9846,,"Thursday 16th April, 2015",Suffolk Coastal,Conservative,yes,yes,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9847,,"Thursday 16th April, 2015",Suffolk Coastal,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9848,,"Thursday 16th April, 2015",North East Bedfordshire,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9849,,"Thursday 16th April, 2015",Gordon,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9850,,"Thursday 16th April, 2015",Guildford,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9851,,"Thursday 16th April, 2015",Guildford,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9852,,"Thursday 16th April, 2015",Bury St Edmunds,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9853,,"Thursday 16th April, 2015",Hove,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9854,,"Thursday 16th April, 2015",Hampsted and Kilburn,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9855,,"Thursday 16th April, 2015",Oxford East,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9856,,"Thursday 16th April, 2015",Hampsted and Kilburn,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9857,,"Thursday 16th April, 2015",Hampsted and Kilburn,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9858,,"Thursday 16th April, 2015",Haltemprice and Hamden,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9859,,"Thursday 16th April, 2015",Haltemprice and Hamden,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9860,,"Thursday 16th April, 2015",Exeter,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9861,,"Thursday 16th April, 2015",Haltemprice and Hamden,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9862,,"Thursday 16th April, 2015",Cambridge,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9863,,"Thursday 16th April, 2015",Cambridge,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9864,,"Thursday 16th April, 2015",Lanark and Hamilton East,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9865,,"Thursday 16th April, 2015",South Cambridgeshire,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9866,,"Thursday 16th April, 2015",Cambridge,Liberal Democrats,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9867,,"Thursday 16th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9868,,"Thursday 16th April, 2015",Cambridge,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9869,,"Thursday 16th April, 2015",Hornsey and Wood Green,Liberal Democrats,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9870,,"Thursday 16th April, 2015",Dunfermline and West Fife,"Scottish Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9871,,"Thursday 16th April, 2015","Liverpool, Riverside","Trade Unionist and Socialist Coalition
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9872,,"Thursday 16th April, 2015","Thirsk and Molton
",UKIP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9873,,"Thursday 16th April, 2015",Bethnal Green and Bow,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9874,,"Thursday 16th April, 2015","Birmingham, Edgbaston",Labour,no,no,yes,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9875,,"Thursday 16th April, 2015",East Hampshire,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9876,,"Thursday 16th April, 2015",Cities of London and Westminister,People's Administration,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9877,,"Thursday 16th April, 2015",West Dunbartonshire,Scottish Conservative,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9878,,"Thursday 16th April, 2015",West Dunbartonshire,"Scottish Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9879,,"Thursday 16th April, 2015",Kilmarnock and Louldoun,"Scottish Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9880,,"Thursday 16th April, 2015",Kilmarnock and Louldoun,Scottish Conservative,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9881,,"Thursday 16th April, 2015",Blackburn,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9882,,"Thursday 16th April, 2015",Blackburn,Conservative,no,no,yes,"leaflet
",yes,yes,no,no
https://electionleaflets.org/leaflets/9883,,"Thursday 16th April, 2015",Blackburn,Conservative,no,no,yes,survey,no,no,no,no
https://electionleaflets.org/leaflets/9884,,"Thursday 16th April, 2015",Blackburn,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9885,,"Thursday 16th April, 2015",Folkestone and Hythe,Liberal Democrats,no,yes,yes,letter,no,yes,no,no
https://electionleaflets.org/leaflets/9886,,"Thursday 16th April, 2015",North East Cambridgshire,UKIP,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9887,,"Thursday 16th April, 2015",Watford,Liberal Democrats,no,no,no,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9888,,"Thursday 16th April, 2015",Watford,Liberal Democrats,no,no,no,letter,no,yes,no,no
https://electionleaflets.org/leaflets/9889,,"Thursday 16th April, 2015",Watford,Labour,no,no,yes,leaflets,no,no,yes,yes
https://electionleaflets.org/leaflets/9890,No location,"Thursday 16th April, 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/9891,,"Thursday 16th April, 2015",Winchester,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,no
https://electionleaflets.org/leaflets/9892,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9893,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9894,,"Thursday 16th April, 2015",Devizes,Conservative,no,no,yes,leaflet ,no,no,no,no
https://electionleaflets.org/leaflets/9895,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9896,,"Thursday 16th April, 2015",Devizes,green,no,no,yes,leaflet ,no,no,no,no
https://electionleaflets.org/leaflets/9897,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,no,no
https://electionleaflets.org/leaflets/9898,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9899,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9900,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9901,,"Thursday 16th April, 2015",Portsmouth South,Liberal Democrats,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9902,Not election leaflet,,,,,,,leaflet ,,,,
https://electionleaflets.org/leaflets/9903,,"Thursday 16th April, 2015",Wealden,Liberal Democrats,no,no,yes,leaflet ,no,no,no,no
https://electionleaflets.org/leaflets/9904,,"Thursday 16th April, 2015",Clacton,UKIP,yes,yes,yes,leaflet ,no,no,no,no
https://electionleaflets.org/leaflets/9905,,"Thursday 16th April, 2015",Eastbourne,Liberal Democrats,no,no,no,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9906,,"Thursday 16th April, 2015","Berwickshire, Roxburgh, Selkirk",SNP,no,no,yes,leaflet ,no,no,yes,yes
https://electionleaflets.org/leaflets/9907,,"Thursday 16th April, 2015",Gordon,Liberal Democrats,no,no,no,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/9908,,"Thursday 16th April, 2015",Eastbourne,Liberal Democrats,no,no,no,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9909,,"Thursday 16th April, 2015","Berwickshire, Roxburgh and Selkirk",Liberal Democrats,no,no,no,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9910,,"Thursday 16th April, 2015",Gordon,SNP,yes,yes,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9911,,"Thursday 16th April, 2015","Berwickshire, Roxburgh and Selkirk",Liberal Democrats,no,no,no,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/9912,,"Thursday 16th April, 2015",Portsmouth South,Labour,no,no,yes,newsletter,yes,yes,no,no
https://electionleaflets.org/leaflets/9913,,"Thursday 16th April, 2015","Berwickshire, Roxburgh and Selkirk",Liberal Democrats,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9914,,"Thursday 16th April, 2015","Berwickshire, Roxburgh and Selkirk",Liberal Democrats,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9915,,"Thursday 16th April, 2015",Wyre Forest,Conservative,no,no,yes,leaflet,no,no,no,on
https://electionleaflets.org/leaflets/9916,,"Thursday 16th April, 2015",Vauxhall,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9917,,"Thursday 16th April, 2015",Flyde,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9918,no location,,,,,,,,,,,
https://electionleaflets.org/leaflets/9919,,"Thursday 16th April, 2015",Maidstone and the Wealdstone,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9920,,"Thursday 16th April, 2015",Maidstone and the Wealdstone,UKIP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9921,,"Thursday 16th April, 2015",Maidstone and the Wealdstone,Labour,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9922,,"Thursday 16th April, 2015",North Dorset,Labour,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9923,no location,,,,,,,,,,,
https://electionleaflets.org/leaflets/9924,no location,"Thursday 16th April, 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/9925,,"Thursday 16th April, 2015",Worsley and Eccles South,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9926,no locatoin,"Thursday 16th April, 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/9927,,"Thursday 16th April, 2015",Liverpool Riverside,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9928,,"Thursday 16th April, 2015",Maidstone and the Weald,Liberal Democrats,no,no,no,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/9929,,"Thursday 16th April, 2015","Liverpool, Riverside",Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9930,,"Thursday 16th April, 2015","Liverpool, Riverside",Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9931,,"Thursday 16th April, 2015",Maidstone and The Weald,Liberal Democrats,no,no,yes,leaflet,no,no,yes,"yes
"
https://electionleaflets.org/leaflets/9932,,"Thursday 16th April, 2015",Maidstone and The Weald,Conservative,yes,yes,yes,magazine,yes,yes,no,"yes
"
https://electionleaflets.org/leaflets/9933,,"Thursday 16th April, 2015",Maidstone and The Weald,Conservative,no,no,yes,newletter,no,no,no,no
https://electionleaflets.org/leaflets/9934,,"Thursday 16th April, 2015",Maidstone and The Weald,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9935,"unuseable, not a political party",,,,,,,,,,,
https://electionleaflets.org/leaflets/9936,,"Thursday 16th April, 2015",Wirral West,Labour,no,no,yes,manifesto,no,no,no,no
https://electionleaflets.org/leaflets/9937,,"Thursday 16th April, 2015",Maidstone and The Weald,UKIP,yes,yes,yes,"manifesto
",yes,no,no,no
https://electionleaflets.org/leaflets/9938,,"Thursday 16th April, 2015","East Kilbride, Strathaven and Lesmahagow","Scottish Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9939,,"Thursday 16th April, 2015",Southend West,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9940,,"Thursday 16th April, 2015",Worsley and Eccles South,Conservative,no,no,yes,leaflet,no,no,no,"no
"
https://electionleaflets.org/leaflets/9941,,"Thursday 16th April, 2015","Liverpool, Riverside",Trade Unionist and Socialist Coalition,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9942,,"Thursday 16th April, 2015","Liverpool, Riverside",Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9943,,"Thursday 16th April, 2015",Barrow and Furness,Labour,no,no,yes,magazine,no,no,no,no
https://electionleaflets.org/leaflets/9944,,"Thursday 16th April, 2015",Charnwood,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9945,,"Thursday 16th April, 2015","Sheffield, Halam",Lib Dems,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9946,,"Thursday 16th April, 2015",Middlesbrough,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9947,,"Thursday 16th April, 2015",Holborn and St Pancras,Labour,yes,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9948,,"Thursday 16th April, 2015",Rutland and Melton,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9949,,"Thursday 16th April, 2015",Rutland and Melton,Conservative,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9950,,"Thursday 16th April, 2015",Holborn and St Pancras,Green Party,yes,yes,yes,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9951,,"Thursday 16th April, 2015",Rutland and Melton,lib dems,no,no,yes,leaflet,yes,no,no,no
https://electionleaflets.org/leaflets/9952,,"Thursday 16th April, 2015",Holborn and St Pancras,Labour,yes,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9953,,"Thursday 16th April, 2015",Holborn and St Pancras,lib dems,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9954,,"Thursday 16th April, 2015",Islington South and Finsbury,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9955,,"Thursday 16th April, 2015",Folkestone and Hythe,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9956,,"Thursday 16th April, 2015",Saffron Walden,Labour,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9957,,"Thursday 16th April, 2015",Saffron Walden,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9958,not a leaflet,,,,,,,,,,,
https://electionleaflets.org/leaflets/9959,,"Friday 17th April, 2015",Middlesborough,Labour,no,no,yes,leaflet,no,yes,no,
https://electionleaflets.org/leaflets/9960,,"Friday 17th April, 2015",South Holland and the Deepings,UKIP,no,no,yes,leaflet,no,no,no,
https://electionleaflets.org/leaflets/9961,,"Friday 17th April, 2015",Leyton and Wanstead,Labour,no,no,yes,leaflet,no,no,no,
https://electionleaflets.org/leaflets/9962,deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/9963,,"Friday 17th April, 2015",Croydon Central ,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9964,,"Friday 17th April, 2015",Croydon Central ,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9965,,"Friday 17th April, 2015",Guildford,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9966,,"Friday 17th April, 2015",Bolton ,Conservative ,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9967,,"Friday 17th April, 2015","Birmingham, Edgbaston",UKIP,no,no,yes,leaflet,no,no,no,no
"https://electionleaflets.org/leaflets/9968
https://electionleaflets.org/leaflets/9969",,"Friday 17th April, 2015",Morecambe and Lunesdale,Conservative ,Yes,no,yes,magazine,yes,yes,no,no
https://electionleaflets.org/leaflets/9970,,"Friday 17th April, 2015","Birmingham, Edgbaston",labour,no,no,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/9971,,"Friday 17th April, 2015",Woking,ukip,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9972,,"Friday 17th April, 2015",Woking,Lib Dems,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9973,,"Friday 17th April, 2015",North Durham,Conservative,no,no,yes,leaflet,yes,no,no,no
https://electionleaflets.org/leaflets/9974,,"Friday 17th April, 2015",South Cambridgeshire,Conservative,Yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9975,,"Friday 17th April, 2015",South Cambridgeshire,labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9976,,"Friday 17th April, 2015",South Cambridgeshire,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9977,,"Friday 17th April, 2015",Middlesbrough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9978,,"Friday 17th April, 2015",Hornsey and Wood Green,Conservative,no,no,yes,leaflet,yes,yes,yes,no
https://electionleaflets.org/leaflets/9979,,"Friday 17th April, 2015",Hornsey and Wood Green,Green Party,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9980,,"Friday 17th April, 2015",North West Cambridgeshire,Conservative,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9981,,"Friday 17th April, 2015",Berwickshire,Lib Dems,no,no,yes,leaflet,no,yes,yes,yes
https://electionleaflets.org/leaflets/9982,,"Friday 17th April, 2015",North Tyneside,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9983,,"Friday 17th April, 2015",Hammersmith,Lib Dems,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9984,,"Friday 17th April, 2015",Hove,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9985,,"Friday 17th April, 2015",York Central,Green Party,yes,yes,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9986,,"Friday 17th April, 2015",Cardiff West,Welsh UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9987,,"Friday 17th April, 2015",Carmarthen West and South Pembrokeshire,Welsh Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9988,,"Friday 17th April, 2015",Merthyr Tydfil,Welsh Lib Dems,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9989,,"Friday 17th April, 2015",Merthyr Tydfil,Welsh Conservative,no ,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9990,,"Friday 17th April, 2015",Newport West,Welsh Conservative,yes,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9991,,"Friday 17th April, 2015",York Central,Green Party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9992,,"Friday 17th April, 2015",Colchester,Liberal Democrats,no,no,yes,leaflet,yes,yes,yes,no
https://electionleaflets.org/leaflets/9993,,"Friday 17th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9994,,"Friday 17th April, 2015",Cambridge,Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9995,,"Friday 17th April, 2015",Uxbridge and South Ruislip,Green Party,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9996,,"Friday 17th April, 2015","Brighton, Pavilion",Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9997,,"Friday 17th April, 2015","Brighton, Pavilion",Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9998,,"Friday 17th April, 2015","Brighton, Pavilion",Green Party,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9999,,"Friday 17th April, 2015",Uxbridge and South Ruislip,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10000,,"Friday 17th April, 2015",Nottingham North,Conservative,no,no,yes,leaflet,yes,yes,no,no
"https://electionleaflets.org/leaflets/10001
https://electionleaflets.org/leaflets/10002
https://electionleaflets.org/leaflets/10003",,"Friday 17th April, 2015",Meon Valley,Labour,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10004,,"Friday 17th April, 2015",Worcester,Trade Unionist and Socialist Coalition,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10005,,"Friday 17th April, 2015",Worcester,Labour,no,no,yes,newspaper,no,no,no,no
https://electionleaflets.org/leaflets/10006,,"Friday 17th April, 2015",Bolton South East,Conservative,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/10007,,"Friday 17th April, 2015",Bolton South East,UKIP,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/10008,,"Friday 17th April, 2015",Bolton South East,UKIP,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/10009,,"Friday 17th April, 2015",Taunton Deane,Trade Unionist and Socialist Coalition,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10010,,"Friday 17th April, 2015","Sheffield, Hallam",Conservative,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10011,,"Friday 17th April, 2015","Sheffield, Hallam",Liberal Democrats,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/10012,,"Friday 17th April, 2015",Ealing Central and Acton,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10013,,"Friday 17th April, 2015",Hackney South and Shoreditch,Trade Unionist and Socialist Coalition,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10014,,"Friday 17th April, 2015",Leeds North West,Labour,no,yes,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/10015,,"Friday 17th April, 2015",Charnwood,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10016,,"Friday 17th April, 2015",Chelsea and Fulham,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10017,,"Friday 17th April, 2015",Leeds North West,Liberal Democrats,no,no,yes,leaflet,no,yes,yes,no
https://electionleaflets.org/leaflets/10018,,"Friday 17th April, 2015",Wrexham,Conservative,yes,no,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/10019,,"Friday 17th April, 2015",Coventry North East,Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10020,,"Friday 17th April, 2015",Wrexham,UKIP,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/10021,,"Friday 17th April, 2015",Leeds North West,Liberal Democrats,no,no,yes,leaflet,no,yes,no,yes
https://electionleaflets.org/leaflets/10022,,"Friday 17th April, 2015",Wrexham,Plaid Cymru,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10023,Not useable,"Friday 17th April, 2016",Wrexham,Liberal Democrats,,,,,,,,
https://electionleaflets.org/leaflets/10024,,"Friday 17th April, 2015",Stroud,Labour,no,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10025,,"Friday 17th April, 2015",Wrexham,UKIP,yes,no,yes,,,,,
https://electionleaflets.org/leaflets/10026,,"Friday 17th April, 2015",Worcester,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10027,,"Friday 17th April, 2015",Worcester,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10028,,"Friday 17th April, 2015",Worcester,Labour,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10029,,"Friday 17th April, 2015",Newcastle upon Tyne North,The North East Party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10030,,"Friday 17th April, 2015",Worcester,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10031,,"Friday 17th April, 2015",Winchester,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10032,no location,"Friday 17th April, 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/10033,,"Friday 17th April, 2015",Horsham,Independent,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10034,,"Friday 17th April, 2015",Chemlsford,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10035,,"Friday 17th April, 2015",Chemlsford,The Liberal Party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10036,,"Friday 17th April, 2015",Rochester and Strood,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10037,,"Friday 17th April, 2015",Rochester and Strood,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10038,,"Friday 17th April, 2015","Liverpool, Riverside",Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10039,,"Friday 17th April, 2015","Dumfriesshire, Clydesdale and Tweedale",SNP,yes,yes,yes,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/10040,,"Friday 17th April, 2015",Eastleigh,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10041,,"Friday 17th April, 2015",Eastleigh,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10042,,"Friday 17th April, 2015",Eastleigh,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10043,,"Friday 17th April, 2015",Eastleigh,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10044,,"Friday 17th April, 2015",Holborn and St Pancras,Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10045,,"Saturday 18th April, 2015",Putney,Labour,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10046,,"Saturday 18th April, 2015","Berwickshire, Roxburgh and Selkirk",SNP,yes,yes,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10047,,"Saturday 18th April, 2015","Liverpool, Riverside",Green,no,no,yes,newsletter,yes,no,yes,yes
https://electionleaflets.org/leaflets/10048,,"Saturday 18th April, 2015","Liverpool, Riverside",Green,no,no,no,letter,no,no,no,no
